,usdrub,gold,cb_key_rate,fed_rate,imoex_open,imoex_close,ru_cpi,us_cpi,workday,first_workday,second_workday,imoex_vol,ru_monetary,us_monetary
16.08.2021,73.5671,4152.17,6.5,0.15,3862.32,3895.31,100.17,99.59467878476931,workday,1,0,32.98999999999978,4.4599999999999795,5.013854582768227
17.08.2021,73.392,4190.07,6.5,0.15,3893.85,3943.01,100.17,99.59467878476931,workday,0,1,49.16000000000031,4.4599999999999795,5.013854582768227
18.08.2021,73.4753,4238.06,6.5,0.15,3948.43,3925.17,100.17,99.59467878476931,workday,0,0,-23.259999999999764,4.4599999999999795,5.013854582768227
19.08.2021,73.4633,4223.31,6.5,0.15,3883.2,3853.98,100.17,99.59467878476931,workday,0,0,-29.2199999999998,4.4599999999999795,5.013854582768227
20.08.2021,74.1503,4263.04,6.5,0.15,3868.79,3832.7,100.17,99.59467878476931,workday,0,0,-36.090000000000146,4.4599999999999795,5.013854582768227
23.08.2021,74.1503,4263.04,6.5,0.15,3861.99,3883.01,100.17,99.59467878476931,workday,1,0,21.020000000000437,4.4599999999999795,5.013854582768227
24.08.2021,74.0666,4255.14,6.5,0.15,3897.56,3888.87,100.17,99.59467878476931,workday,0,1,-8.690000000000055,4.4599999999999795,5.013854582768227
25.08.2021,73.9465,4286.39,6.5,0.15,3891.8,3886.64,100.17,99.59467878476931,workday,0,0,-5.160000000000309,4.4599999999999795,5.013854582768227
26.08.2021,73.7428,4255.03,6.5,0.15,3876.99,3851.57,100.17,99.59467878476931,workday,0,0,-25.419999999999618,4.4599999999999795,5.013854582768227
27.08.2021,73.9908,4243.41,6.5,0.15,3864.11,3887.38,100.17,99.59467878476931,workday,0,0,23.269999999999982,4.4599999999999795,5.013854582768227
30.08.2021,73.9908,4243.41,6.5,0.15,3900.96,3928.5,100.17,99.59467878476931,workday,1,0,27.539999999999964,4.4599999999999795,5.013854582768227
31.08.2021,73.5744,4254.3,6.5,0.15,3934.1,3918.96,100.17,99.59467878476931,workday,0,1,-15.139999999999873,4.4599999999999795,5.013854582768227
01.09.2021,73.2781,4274.39,6.5,0.15,3924.32,3971.02,100.6,99.57741544659667,workday,0,0,46.69999999999982,-0.6999999999999318,5.221014640839906
02.09.2021,73.1912,4268.38,6.5,0.15,3983.68,3990.77,100.6,99.57741544659667,workday,0,0,7.0900000000001455,-0.6999999999999318,5.221014640839906
03.09.2021,72.8491,4251.36,6.5,0.15,3976.62,4001.7,100.6,99.57741544659667,workday,0,0,25.079999999999927,-0.6999999999999318,5.221014640839906
06.09.2021,72.8491,4251.36,6.5,0.15,4004.61,4028.25,100.6,99.57741544659667,workday,1,0,23.639999999999873,-0.6999999999999318,5.221014640839906
07.09.2021,72.9538,4277.87,6.5,0.15,4036.41,4010.16,100.6,99.57741544659667,workday,0,1,-26.25,-0.6999999999999318,5.221014640839906
08.09.2021,73.1909,4260.95,6.5,0.15,4015.35,4017.37,100.6,99.57741544659667,workday,0,0,2.019999999999982,-0.6999999999999318,5.221014640839906
09.09.2021,73.4421,4245.35,6.5,0.15,4007.82,3993.56,100.6,99.57741544659667,workday,0,0,-14.260000000000218,-0.6999999999999318,5.221014640839906
10.09.2021,73.129,4221.14,6.5,0.15,3993.53,4002.66,100.6,99.57741544659667,workday,0,0,9.129999999999654,-0.6999999999999318,5.221014640839906
13.09.2021,73.129,4221.14,6.75,0.15,4012.97,4041.16,100.6,99.57741544659667,workday,1,0,28.190000000000055,-0.4499999999999318,5.221014640839906
14.09.2021,73.0841,4200.92,6.75,0.15,4051.81,4055.7,100.6,99.57741544659667,workday,0,1,3.8899999999998727,-0.4499999999999318,5.221014640839906
15.09.2021,72.7171,4181.7,6.75,0.15,4059.08,4065.53,100.6,99.57741544659667,workday,0,0,6.450000000000273,-0.4499999999999318,5.221014640839906
16.09.2021,72.852,4219.32,6.75,0.15,4069.19,4045.1,100.6,99.57741544659667,workday,0,0,-24.090000000000146,-0.4499999999999318,5.221014640839906
17.09.2021,72.4329,4148.59,6.75,0.15,4043.51,4035.17,100.6,99.57741544659667,workday,0,0,-8.340000000000146,-0.4499999999999318,5.221014640839906
20.09.2021,72.4329,4148.59,6.75,0.15,3988.45,3969.61,100.6,99.57741544659667,workday,1,0,-18.83999999999969,-0.4499999999999318,5.221014640839906
21.09.2021,73.3315,4142.76,6.75,0.15,3980.02,3970.48,100.6,99.57741544659667,workday,0,1,-9.539999999999964,-0.4499999999999318,5.221014640839906
22.09.2021,73.2067,4157.6,6.75,0.15,4001.79,4030.98,100.6,99.57741544659667,workday,0,0,29.190000000000055,-0.4499999999999318,5.221014640839906
23.09.2021,72.8806,4159.94,6.75,0.15,4051.36,4052.14,100.6,99.57741544659667,workday,0,0,0.7799999999997453,-0.4499999999999318,5.221014640839906
24.09.2021,72.7245,4140.97,6.75,0.15,4055.37,4038.23,100.6,99.57741544659667,workday,0,0,-17.139999999999873,-0.4499999999999318,5.221014640839906
27.09.2021,72.7245,4140.97,6.75,0.15,4069.55,4081.22,100.6,99.57741544659667,workday,1,0,11.669999999999618,-0.4499999999999318,5.221014640839906
28.09.2021,72.6613,4086.21,6.75,0.15,4109.66,4065.46,100.6,99.57741544659667,workday,0,1,-44.19999999999982,-0.4499999999999318,5.221014640839906
29.09.2021,72.5083,4055.46,6.75,0.15,4045.16,4058.37,100.6,99.57741544659667,workday,0,0,13.210000000000036,-0.4499999999999318,5.221014640839906
30.09.2021,72.7608,4074.26,6.75,0.15,4079.46,4103.52,100.6,99.57741544659667,workday,0,0,24.0600000000004,-0.4499999999999318,5.221014640839906
01.10.2021,72.6642,4043.86,6.75,0.15,4078.59,4086.99,101.11,99.09808261187176,workday,0,0,8.399999999999636,-6.569999999999993,10.973008657538879
04.10.2021,72.6642,4043.86,6.75,0.15,4106.89,4112.72,101.11,99.09808261187176,workday,1,0,5.829999999999927,-6.569999999999993,10.973008657538879
05.10.2021,72.9239,4107.31,6.75,0.15,4129.53,4223.85,101.11,99.09808261187176,workday,0,1,94.32000000000062,-6.569999999999993,10.973008657538879
06.10.2021,72.5686,4101.65,6.75,0.15,4263.87,4171.71,101.11,99.09808261187176,workday,0,0,-92.15999999999985,-6.569999999999993,10.973008657538879
07.10.2021,72.5682,4078.88,6.75,0.15,4222.78,4228.02,101.11,99.09808261187176,workday,0,0,5.240000000000691,-6.569999999999993,10.973008657538879
08.10.2021,72.2854,4086.92,6.75,0.15,4233.58,4238.0,101.11,99.09808261187176,workday,0,0,4.420000000000073,-6.569999999999993,10.973008657538879
11.10.2021,72.2854,4086.92,6.75,0.15,4259.38,4279.87,101.11,99.09808261187176,workday,1,0,20.48999999999978,-6.569999999999993,10.973008657538879
12.10.2021,71.6373,4036.46,6.75,0.15,4259.03,4263.8,101.11,99.09808261187176,workday,0,1,4.770000000000437,-6.569999999999993,10.973008657538879
13.10.2021,71.8801,4065.28,6.75,0.15,4260.44,4243.92,101.11,99.09808261187176,workday,0,0,-16.519999999999527,-6.569999999999993,10.973008657538879
14.10.2021,71.8577,4083.3,6.75,0.15,4280.76,4259.13,101.11,99.09808261187176,workday,0,0,-21.63000000000011,-6.569999999999993,10.973008657538879
15.10.2021,71.7846,4147.69,6.75,0.15,4278.51,4261.82,101.11,99.09808261187176,workday,0,0,-16.69000000000051,-6.569999999999993,10.973008657538879
18.10.2021,71.7846,4147.69,6.75,0.15,4254.91,4248.33,101.11,99.09808261187176,workday,1,0,-6.579999999999927,-6.569999999999993,10.973008657538879
19.10.2021,71.1714,4032.86,6.75,0.15,4256.24,4276.26,101.11,99.09808261187176,workday,0,1,20.020000000000437,-6.569999999999993,10.973008657538879
20.10.2021,70.9674,4059.97,6.75,0.15,4284.91,4287.52,101.11,99.09808261187176,workday,0,0,2.610000000000582,-6.569999999999993,10.973008657538879
21.10.2021,71.0555,4062.16,6.75,0.15,4276.94,4218.63,101.11,99.09808261187176,workday,0,0,-58.30999999999949,-6.569999999999993,10.973008657538879
22.10.2021,70.9904,4074.76,6.75,0.15,4218.5,4196.96,101.11,99.09808261187176,workday,0,0,-21.539999999999964,-6.569999999999993,10.973008657538879
25.10.2021,70.9904,4074.76,7.5,0.15,4216.43,4254.98,101.11,99.09808261187176,workday,1,0,38.54999999999927,-5.819999999999993,10.973008657538879
26.10.2021,70.1345,4056.97,7.5,0.15,4254.59,4235.87,101.11,99.09808261187176,workday,0,1,-18.720000000000255,-5.819999999999993,10.973008657538879
27.10.2021,69.5526,4029.35,7.5,0.15,4216.76,4229.53,101.11,99.09808261187176,workday,0,0,12.769999999999527,-5.819999999999993,10.973008657538879
28.10.2021,69.8104,4003.77,7.5,0.15,4210.78,4189.66,101.11,99.09808261187176,workday,0,0,-21.11999999999989,-5.819999999999993,10.973008657538879
29.10.2021,70.5207,4077.04,7.5,0.15,4186.35,4150.0,101.11,99.09808261187176,workday,0,0,-36.350000000000364,-5.819999999999993,10.973008657538879
01.11.2021,70.5207,4077.04,7.5,0.15,4155.24,4221.49,100.96,99.21459863442776,day off,0,0,66.25,-4.019999999999925,9.574816386866894
02.11.2021,71.0863,4083.12,7.5,0.15,4235.89,4207.53,100.96,99.21459863442776,day off,0,0,-28.360000000000582,-4.019999999999925,9.574816386866894
03.11.2021,71.4783,4117.01,7.5,0.15,4192.14,4184.87,100.96,99.21459863442776,day off,0,0,-7.270000000000437,-4.019999999999925,9.574816386866894
05.11.2021,71.4783,4117.01,7.5,0.15,4179.03,4174.76,100.96,99.21459863442776,day off,0,0,-4.269999999999527,-4.019999999999925,9.574816386866894
08.11.2021,71.4783,4117.01,7.5,0.15,4203.65,4218.27,100.96,99.21459863442776,workday,1,0,14.6200000000008,-4.019999999999925,9.574816386866894
09.11.2021,71.3975,4173.18,7.5,0.15,4207.59,4187.33,100.96,99.21459863442776,workday,0,1,-20.26000000000022,-4.019999999999925,9.574816386866894
10.11.2021,71.2866,4181.37,7.5,0.15,4192.62,4172.47,100.96,99.21459863442776,workday,0,0,-20.149999999999636,-4.019999999999925,9.574816386866894
11.11.2021,70.695,4147.92,7.5,0.15,4141.62,4189.35,100.96,99.21459863442776,workday,0,0,47.73000000000047,-4.019999999999925,9.574816386866894
12.11.2021,71.1964,4255.85,7.5,0.15,4181.7,4121.66,100.96,99.21459863442776,workday,0,0,-60.039999999999964,-4.019999999999925,9.574816386866894
15.11.2021,71.1964,4255.85,7.5,0.15,4121.5,4135.14,100.96,99.21459863442776,workday,1,0,13.640000000000327,-4.019999999999925,9.574816386866894
16.11.2021,72.2724,4330.74,7.5,0.15,4147.69,4120.02,100.96,99.21459863442776,workday,0,1,-27.669999999999163,-4.019999999999925,9.574816386866894
17.11.2021,72.5553,4367.41,7.5,0.15,4120.23,4149.02,100.96,99.21459863442776,workday,0,0,28.790000000000873,-4.019999999999925,9.574816386866894
18.11.2021,72.8228,4351.2,7.5,0.15,4120.81,4093.85,100.96,99.21459863442776,workday,0,0,-26.96000000000049,-4.019999999999925,9.574816386866894
19.11.2021,72.6022,4342.8,7.5,0.15,4121.74,4016.47,100.96,99.21459863442776,workday,0,0,-105.26999999999998,-4.019999999999925,9.574816386866894
22.11.2021,72.6022,4342.8,7.5,0.15,4008.13,3872.77,100.96,99.21459863442776,workday,1,0,-135.36000000000013,-4.019999999999925,9.574816386866894
23.11.2021,73.4506,4347.74,7.5,0.15,3832.33,3960.33,100.96,99.21459863442776,workday,0,1,128.0,-4.019999999999925,9.574816386866894
24.11.2021,74.8327,4324.17,7.5,0.15,4001.89,3950.56,100.96,99.21459863442776,workday,0,0,-51.32999999999993,-4.019999999999925,9.574816386866894
25.11.2021,74.3726,4282.04,7.5,0.15,3964.25,3947.82,100.96,99.21459863442776,workday,0,0,-16.429999999999836,-4.019999999999925,9.574816386866894
26.11.2021,74.6004,4294.8,7.5,0.15,3852.99,3810.98,100.96,99.21459863442776,workday,0,0,-42.00999999999976,-4.019999999999925,9.574816386866894
29.11.2021,74.6004,4294.8,7.5,0.15,3872.19,3879.54,100.96,99.21459863442776,workday,1,0,7.349999999999909,-4.019999999999925,9.574816386866894
30.11.2021,74.9818,4327.24,7.5,0.15,3828.25,3890.59,100.96,99.21459863442776,workday,0,1,62.340000000000146,-4.019999999999925,9.574816386866894
01.12.2021,74.8926,4328.35,7.5,0.15,3907.17,3959.29,100.82,99.22531124615948,workday,0,0,52.11999999999989,-2.339999999999918,9.446265046086262
02.12.2021,73.9746,4249.61,7.5,0.15,3940.09,3947.54,100.82,99.22531124615948,workday,0,0,7.449999999999818,-2.339999999999918,9.446265046086262
03.12.2021,74.0637,4228.3,7.5,0.15,3967.88,3913.06,100.82,99.22531124615948,workday,0,0,-54.820000000000164,-2.339999999999918,9.446265046086262
06.12.2021,74.0637,4228.3,7.5,0.15,3937.15,3810.1,100.82,99.22531124615948,workday,1,0,-127.05000000000018,-2.339999999999918,9.446265046086262
07.12.2021,73.6694,4218.93,7.5,0.15,3860.83,3873.2,100.82,99.22531124615948,workday,0,1,12.36999999999989,-2.339999999999918,9.446265046086262
08.12.2021,74.1399,4242.07,7.5,0.15,3904.84,3773.61,100.82,99.22531124615948,workday,0,0,-131.23000000000002,-2.339999999999918,9.446265046086262
09.12.2021,73.8453,4249.31,7.5,0.15,3801.67,3813.29,100.82,99.22531124615948,workday,0,0,11.61999999999989,-2.339999999999918,9.446265046086262
10.12.2021,73.5998,4220.04,7.5,0.15,3806.97,3760.23,100.82,99.22531124615948,workday,0,0,-46.73999999999978,-2.339999999999918,9.446265046086262
13.12.2021,73.5998,4220.04,7.5,0.15,3790.1,3618.31,100.82,99.22531124615948,workday,1,0,-171.78999999999996,-2.339999999999918,9.446265046086262
14.12.2021,73.4107,4211.67,7.5,0.15,3533.82,3619.39,100.82,99.22531124615948,workday,0,1,85.56999999999971,-2.339999999999918,9.446265046086262
15.12.2021,73.4698,4210.1,7.5,0.15,3653.16,3621.82,100.82,99.22531124615948,workday,0,0,-31.33999999999969,-2.339999999999918,9.446265046086262
16.12.2021,73.851,4201.2,7.5,0.15,3705.57,3750.36,100.82,99.22531124615948,workday,0,0,44.789999999999964,-2.339999999999918,9.446265046086262
17.12.2021,73.5708,4222.51,7.5,0.15,3725.04,3723.27,100.82,99.22531124615948,workday,0,0,-1.7699999999999818,-2.339999999999918,9.446265046086262
20.12.2021,73.5708,4222.51,8.5,0.15,3657.65,3669.05,100.82,99.22531124615948,workday,1,0,11.400000000000091,-1.3399999999999181,9.446265046086262
21.12.2021,74.2947,4293.32,8.5,0.15,3705.33,3693.02,100.82,99.22531124615948,workday,0,1,-12.309999999999945,-1.3399999999999181,9.446265046086262
22.12.2021,73.8206,4262.24,8.5,0.15,3715.2,3746.75,100.82,99.22531124615948,workday,0,0,31.550000000000182,-1.3399999999999181,9.446265046086262
23.12.2021,73.7901,4246.37,8.5,0.15,3745.52,3704.6,100.82,99.22531124615948,workday,0,0,-40.92000000000007,-1.3399999999999181,9.446265046086262
24.12.2021,73.3583,4258.43,8.5,0.15,3700.34,3702.72,100.82,99.22531124615948,workday,0,0,2.3799999999996544,-1.3399999999999181,9.446265046086262
27.12.2021,73.3583,4258.43,8.5,0.15,3711.77,3740.63,100.82,99.22531124615948,workday,1,0,28.860000000000127,-1.3399999999999181,9.446265046086262
28.12.2021,73.2329,4205.24,8.5,0.15,3766.5,3777.56,100.82,99.22531124615948,workday,0,1,11.059999999999945,-1.3399999999999181,9.446265046086262
29.12.2021,73.4959,4220.34,8.5,0.15,3756.54,3741.07,100.82,99.22531124615948,workday,0,0,-15.4699999999998,-1.3399999999999181,9.446265046086262
30.12.2021,73.6514,4253.66,8.5,0.15,3753.92,3787.26,100.82,99.22531124615948,workday,0,0,33.340000000000146,-1.3399999999999181,9.446265046086262
03.01.2022,73.6514,4253.66,8.5,0.15,3825.3,3852.5,100.99,99.39419460083016,day off,0,0,27.199999999999818,-3.3799999999999386,7.419664790038064
04.01.2022,73.6514,4253.66,8.5,0.15,3880.2,3873.49,100.99,99.39419460083016,day off,0,0,-6.710000000000036,-3.3799999999999386,7.419664790038064
05.01.2022,73.6514,4253.66,8.5,0.15,3857.9,3815.05,100.99,99.39419460083016,day off,0,0,-42.84999999999991,-3.3799999999999386,7.419664790038064
06.01.2022,73.6514,4253.66,8.5,0.15,3758.68,3753.29,100.99,99.39419460083016,day off,0,0,-5.389999999999873,-3.3799999999999386,7.419664790038064
07.01.2022,73.6514,4253.66,8.5,0.15,3772.04,3772.04,100.99,99.39419460083016,day off,0,0,0.0,-3.3799999999999386,7.419664790038064
10.01.2022,73.6514,4253.66,8.5,0.15,3798.43,3738.68,100.99,99.39419460083016,workday,1,0,-59.75,-3.3799999999999386,7.419664790038064
11.01.2022,75.1315,4349.29,8.5,0.15,3764.56,3785.29,100.99,99.39419460083016,workday,0,1,20.730000000000018,-3.3799999999999386,7.419664790038064
12.01.2022,74.8355,4343.34,8.5,0.15,3797.31,3829.95,100.99,99.39419460083016,workday,0,0,32.63999999999987,-3.3799999999999386,7.419664790038064
13.01.2022,74.5277,4352.31,8.5,0.15,3814.98,3674.73,100.99,99.39419460083016,workday,0,0,-140.25,-3.3799999999999386,7.419664790038064
14.01.2022,74.5686,4369.08,8.5,0.15,3703.9,3596.98,100.99,99.39419460083016,workday,0,0,-106.92000000000007,-3.3799999999999386,7.419664790038064
17.01.2022,74.5686,4369.08,8.5,0.15,3633.01,3560.35,100.99,99.39419460083016,workday,1,0,-72.66000000000031,-3.3799999999999386,7.419664790038064
18.01.2022,76.0404,4449.57,8.5,0.15,3527.77,3328.94,100.99,99.39419460083016,workday,0,1,-198.82999999999993,-3.3799999999999386,7.419664790038064
19.01.2022,76.3347,4444.09,8.5,0.15,3290.31,3436.82,100.99,99.39419460083016,workday,0,0,146.51000000000022,-3.3799999999999386,7.419664790038064
20.01.2022,76.8697,4491.8,8.5,0.15,3519.02,3516.02,100.99,99.39419460083016,workday,0,0,-3.0,-3.3799999999999386,7.419664790038064
21.01.2022,76.4408,4513.92,8.5,0.15,3420.12,3439.25,100.99,99.39419460083016,workday,0,0,19.13000000000011,-3.3799999999999386,7.419664790038064
24.01.2022,76.4408,4513.92,8.5,0.15,3426.19,3235.28,100.99,99.39419460083016,workday,1,0,-190.90999999999985,-3.3799999999999386,7.419664790038064
25.01.2022,77.3649,4572.35,8.5,0.15,3316.98,3258.74,100.99,99.39419460083016,workday,0,1,-58.24000000000024,-3.3799999999999386,7.419664790038064
26.01.2022,78.6422,4641.26,8.5,0.15,3341.71,3357.66,100.99,99.39419460083016,workday,0,0,15.949999999999818,-3.3799999999999386,7.419664790038064
27.01.2022,78.9437,4683.3,8.5,0.15,3296.47,3455.93,100.99,99.39419460083016,workday,0,0,159.46000000000004,-3.3799999999999386,7.419664790038064
28.01.2022,78.947,4608.11,8.5,0.15,3508.57,3488.6,100.99,99.39419460083016,workday,0,0,-19.970000000000255,-3.3799999999999386,7.419664790038064
31.01.2022,78.947,4608.11,8.5,0.15,3524.11,3530.38,100.99,99.39419460083016,workday,1,0,6.269999999999982,-3.3799999999999386,7.419664790038064
01.02.2022,77.4702,4459.89,8.5,0.15,3564.55,3548.17,101.17,99.293419064685,workday,0,1,-16.38000000000011,-5.5400000000000205,8.628971223780036
02.02.2022,77.1302,4479.74,8.5,0.15,3574.87,3543.8,101.17,99.293419064685,workday,0,0,-31.06999999999971,-5.5400000000000205,8.628971223780036
03.02.2022,76.4849,4431.2,8.5,0.15,3498.76,3471.18,101.17,99.293419064685,workday,0,0,-27.580000000000382,-5.5400000000000205,8.628971223780036
04.02.2022,76.6501,4445.08,8.5,0.15,3499.32,3471.01,101.17,99.293419064685,workday,0,0,-28.309999999999945,-5.5400000000000205,8.628971223780036
07.02.2022,76.6501,4445.08,8.5,0.15,3511.39,3470.78,101.17,99.293419064685,workday,1,0,-40.60999999999967,-5.5400000000000205,8.628971223780036
08.02.2022,75.6806,4406.86,8.5,0.15,3497.18,3551.65,101.17,99.293419064685,workday,0,1,54.470000000000255,-5.5400000000000205,8.628971223780036
09.02.2022,75.3042,4408.79,8.5,0.15,3593.0,3638.93,101.17,99.293419064685,workday,0,0,45.929999999999836,-5.5400000000000205,8.628971223780036
10.02.2022,74.8015,4396.44,8.5,0.15,3628.51,3655.76,101.17,99.293419064685,workday,0,0,27.25,-5.5400000000000205,8.628971223780036
11.02.2022,74.7241,4401.98,8.5,0.15,3579.69,3546.62,101.17,99.293419064685,workday,0,0,-33.070000000000164,-5.5400000000000205,8.628971223780036
14.02.2022,74.7241,4401.98,9.5,0.15,3442.82,3481.38,101.17,99.293419064685,workday,1,0,38.559999999999945,-4.5400000000000205,8.628971223780036
15.02.2022,76.5762,4568.94,9.5,0.15,3532.0,3600.29,101.17,99.293419064685,workday,0,1,68.28999999999996,-4.5400000000000205,8.628971223780036
16.02.2022,76.166,4542.75,9.5,0.15,3682.94,3646.41,101.17,99.293419064685,workday,0,0,-36.5300000000002,-4.5400000000000205,8.628971223780036
17.02.2022,75.0141,4472.36,9.5,0.15,3588.27,3511.08,101.17,99.293419064685,workday,0,0,-77.19000000000005,-4.5400000000000205,8.628971223780036
18.02.2022,75.7527,4594.7,9.5,0.15,3547.04,3393.31,101.17,99.293419064685,workday,0,0,-153.73000000000002,-4.5400000000000205,8.628971223780036
21.02.2022,75.7527,4594.7,9.5,0.15,3458.73,3036.88,101.17,99.293419064685,workday,1,0,-421.8499999999999,-4.5400000000000205,8.628971223780036
22.02.2022,76.7671,4678.19,9.5,0.15,2909.4,3084.74,101.17,99.293419064685,workday,0,1,175.3399999999997,-4.5400000000000205,8.628971223780036
24.02.2022,76.7671,4678.19,9.5,0.15,2735.88,2058.12,101.17,99.293419064685,workday,1,0,-677.7600000000002,-4.5400000000000205,8.628971223780036
25.02.2022,86.9288,5501.19,9.5,0.15,2261.33,2470.48,101.17,99.293419064685,workday,0,1,209.1500000000001,-4.5400000000000205,8.628971223780036
24.03.2022,103.1618,6408.41,20.0,0.4,2474.52,2578.51,107.61,99.00442477876106,workday,0,0,103.99000000000024,-71.32,12.346902654867245
25.03.2022,96.0458,6008.83,20.0,0.4,2620.62,2484.13,107.61,99.00442477876106,workday,0,0,-136.48999999999978,-71.32,12.346902654867245
28.03.2022,96.0458,6008.83,20.0,0.4,2479.49,2430.7,107.61,99.00442477876106,workday,1,0,-48.789999999999964,-71.32,12.346902654867245
29.03.2022,93.7125,5805.91,20.0,0.4,2442.43,2408.49,107.61,99.00442477876106,workday,0,1,-33.940000000000055,-71.32,12.346902654867245
30.03.2022,86.2843,5301.45,20.0,0.4,2437.92,2513.03,107.61,99.00442477876106,workday,0,0,75.11000000000013,-71.32,12.346902654867245
31.03.2022,84.0851,5184.57,20.0,0.4,2535.32,2703.51,107.61,99.00442477876106,workday,0,0,168.19000000000005,-71.32,12.346902654867245
01.04.2022,83.4097,5159.82,20.0,0.4,2714.62,2759.64,101.56,99.60535114739216,workday,0,0,45.01999999999998,1.2799999999999727,5.135786231294128
04.04.2022,83.4097,5159.82,20.0,0.4,2775.06,2787.69,101.56,99.60535114739216,workday,1,0,12.63000000000011,1.2799999999999727,5.135786231294128
05.04.2022,83.5932,5185.42,20.0,0.4,2796.56,2662.79,101.56,99.60535114739216,workday,0,1,-133.76999999999998,1.2799999999999727,5.135786231294128
06.04.2022,83.352,5172.87,20.0,0.4,2641.79,2611.43,101.56,99.60535114739216,workday,0,0,-30.360000000000127,1.2799999999999727,5.135786231294128
07.04.2022,82.5962,5162.48,20.0,0.4,2618.26,2635.39,101.56,99.60535114739216,workday,0,0,17.129999999999654,1.2799999999999727,5.135786231294128
08.04.2022,76.2547,4732.04,20.0,0.4,2649.16,2592.72,101.56,99.60535114739216,workday,0,0,-56.440000000000055,1.2799999999999727,5.135786231294128
11.04.2022,76.2547,4732.04,17.0,0.4,2596.17,2557.16,101.56,99.60535114739216,workday,1,0,-39.01000000000022,-1.7200000000000273,5.135786231294128
12.04.2022,79.1596,4940.94,17.0,0.4,2559.22,2540.99,101.56,99.60535114739216,workday,0,1,-18.230000000000018,-1.7200000000000273,5.135786231294128
13.04.2022,79.6274,4996.12,17.0,0.4,2546.64,2528.42,101.56,99.60535114739216,workday,0,0,-18.2199999999998,-1.7200000000000273,5.135786231294128
14.04.2022,79.8471,5033.78,17.0,0.4,2530.9,2404.73,101.56,99.60535114739216,workday,0,0,-126.17000000000007,-1.7200000000000273,5.135786231294128
15.04.2022,81.288,5166.17,17.0,0.4,2403.16,2424.99,101.56,99.60535114739216,workday,0,0,21.829999999999927,-1.7200000000000273,5.135786231294128
18.04.2022,81.288,5166.17,17.0,0.4,2430.91,2342.63,101.56,99.60535114739216,workday,1,0,-88.27999999999975,-1.7200000000000273,5.135786231294128
19.04.2022,79.4529,5015.06,17.0,0.4,2342.53,2317.46,101.56,99.60535114739216,workday,0,1,-25.070000000000164,-1.7200000000000273,5.135786231294128
20.04.2022,79.0287,4988.28,17.0,0.4,2326.03,2330.73,101.56,99.60535114739216,workday,0,0,4.699999999999818,-1.7200000000000273,5.135786231294128
21.04.2022,77.0809,4867.2,17.0,0.4,2334.97,2271.05,101.56,99.60535114739216,workday,0,0,-63.91999999999962,-1.7200000000000273,5.135786231294128
22.04.2022,74.999,4700.9,17.0,0.4,2271.18,2232.23,101.56,99.60535114739216,workday,0,0,-38.94999999999982,-1.7200000000000273,5.135786231294128
25.04.2022,74.999,4700.9,17.0,0.4,2236.32,2186.22,101.56,99.60535114739216,workday,1,0,-50.100000000000364,-1.7200000000000273,5.135786231294128
26.04.2022,73.3611,4579.36,17.0,0.4,2190.97,2318.46,101.56,99.60535114739216,workday,0,1,127.49000000000024,-1.7200000000000273,5.135786231294128
27.04.2022,72.7089,4429.83,17.0,0.4,2326.27,2424.28,101.56,99.60535114739216,workday,0,0,98.01000000000022,-1.7200000000000273,5.135786231294128
28.04.2022,72.8764,4462.53,17.0,0.4,2434.86,2383.66,101.56,99.60535114739216,workday,0,0,-51.20000000000027,-1.7200000000000273,5.135786231294128
29.04.2022,72.2953,4383.25,17.0,0.4,2390.83,2445.17,101.56,99.60535114739216,workday,0,0,54.340000000000146,-1.7200000000000273,5.135786231294128
04.05.2022,72.2953,4383.25,14.0,0.4,2444.25,2373.16,100.12,99.08778169932846,workday,1,0,-71.09000000000015,12.559999999999945,11.346619608058484
05.05.2022,69.416,4172.75,14.0,0.9,2379.04,2404.8,100.12,99.08778169932846,workday,0,1,25.76000000000022,12.559999999999945,11.846619608058484
06.05.2022,66.2378,3968.82,14.0,0.9,2405.17,2393.03,100.12,99.08778169932846,workday,0,0,-12.139999999999873,12.559999999999945,11.846619608058484
11.05.2022,66.2378,3968.82,14.0,0.9,2391.91,2387.14,100.12,99.08778169932846,workday,1,0,-4.769999999999982,12.559999999999945,11.846619608058484
12.05.2022,68.8389,4110.72,14.0,0.9,2382.33,2297.89,100.12,99.08778169932846,workday,0,1,-84.44000000000005,12.559999999999945,11.846619608058484
13.05.2022,65.7916,3917.33,14.0,0.9,2309.98,2307.5,100.12,99.08778169932846,workday,0,0,-2.480000000000018,12.559999999999945,11.846619608058484
16.05.2022,65.7916,3917.33,14.0,0.9,2308.2,2364.6,100.12,99.08778169932846,workday,1,0,56.40000000000009,12.559999999999945,11.846619608058484
17.05.2022,63.4445,3695.18,14.0,0.9,2378.08,2424.1,100.12,99.08778169932846,workday,0,1,46.01999999999998,12.559999999999945,11.846619608058484
18.05.2022,63.5428,3696.71,14.0,0.9,2438.0,2445.3,100.12,99.08778169932846,workday,0,0,7.300000000000182,12.559999999999945,11.846619608058484
19.05.2022,63.5643,3729.64,14.0,0.9,2454.36,2436.57,100.12,99.08778169932846,workday,0,0,-17.789999999999964,12.559999999999945,11.846619608058484
20.05.2022,62.4031,3632.72,14.0,0.9,2441.56,2373.26,100.12,99.08778169932846,workday,0,0,-68.29999999999973,12.559999999999945,11.846619608058484
