,usdrub,gold,cb_key_rate,fed_rate,imoex_open,imoex_close,ru_cpi,us_cpi,workday
08.04.2010,29.294,1067.32,8.25,0.25,1478.41,1476.59,100.29,99.97700123733344,workday
09.04.2010,29.4003,1083.72,8.25,0.25,1476.59,1496.88,100.29,99.97700123733344,workday
10.04.2010,29.3232,1089.83,8.25,0.25,,,100.29,99.97700123733344,day off
11.04.2010,,,8.25,0.25,,,100.29,99.97700123733344,day off
12.04.2010,,,8.25,0.25,1496.88,1502.66,100.29,99.97700123733344,workday
13.04.2010,28.9428,1082.67,8.25,0.25,1502.64,1499.34,100.29,99.97700123733344,workday
14.04.2010,29.0294,1072.61,8.25,0.25,1499.36,1526.61,100.29,99.97700123733344,workday
15.04.2010,29.0444,1082.27,8.25,0.25,1526.61,1530.93,100.29,99.97700123733344,workday
16.04.2010,28.931,1070.84,8.25,0.25,1530.92,1495.08,100.29,99.97700123733344,workday
17.04.2010,29.0325,1079.96,8.25,0.25,,,100.29,99.97700123733344,day off
18.04.2010,,,8.25,0.25,,,100.29,99.97700123733344,day off
19.04.2010,,,8.25,0.25,1494.98,1459.17,100.29,99.97700123733344,workday
20.04.2010,29.1969,1058.39,8.25,0.25,1459.18,1473.92,100.29,99.97700123733344,workday
21.04.2010,29.1381,1070.31,8.25,0.25,1473.92,1465.87,100.29,99.97700123733344,workday
22.04.2010,29.0906,1069.73,8.25,0.25,1465.87,1443.36,100.29,99.97700123733344,workday
23.04.2010,29.1288,1071.6,8.25,0.25,1443.36,1467.62,100.29,99.97700123733344,workday
24.04.2010,29.2743,1072.96,8.25,0.25,,,100.29,99.97700123733344,day off
25.04.2010,,,8.25,0.25,,,100.29,99.97700123733344,day off
26.04.2010,,,8.25,0.25,1467.64,1484.26,100.29,99.97700123733344,workday
27.04.2010,29.0882,1079.23,8.25,0.25,1484.19,1464.17,100.29,99.97700123733344,workday
28.04.2010,29.0623,1076.63,8.25,0.25,1462.7,1430.28,100.29,99.97700123733344,workday
29.04.2010,29.3801,1099.74,8.25,0.25,1430.81,1455.14,100.29,99.97700123733344,workday
30.04.2010,29.2886,1101.73,8.0,0.25,1455.12,1436.04,100.29,99.97700123733344,workday
01.05.2010,29.1537,1101.58,8.0,0.25,,,100.5,100.05200423397302,day off
02.05.2010,,,8.0,0.25,,,100.5,100.05200423397302,day off
03.05.2010,,,8.0,0.25,,,100.5,100.05200423397302,day off
04.05.2010,,,8.0,0.25,1436.04,1393.07,100.5,100.05200423397302,workday
05.05.2010,29.2982,1115.51,8.0,0.25,1393.07,1378.43,100.5,100.05200423397302,workday
06.05.2010,29.6812,1118.41,8.0,0.25,1378.43,1365.13,100.5,100.05200423397302,workday
07.05.2010,30.2971,1147.46,8.0,0.25,1365.09,1288.61,100.5,100.05200423397302,workday
08.05.2010,30.7193,1184.78,8.0,0.25,,,100.5,100.05200423397302,day off
09.05.2010,,,8.0,0.25,,,100.5,100.05200423397302,day off
10.05.2010,,,8.0,0.25,,,100.5,100.05200423397302,day off
11.05.2010,,,8.0,0.25,1289.28,1334.15,100.5,100.05200423397302,workday
12.05.2010,30.3609,1180.13,8.0,0.25,1334.03,1391.87,100.5,100.05200423397302,workday
13.05.2010,30.2048,1205.39,8.0,0.25,1391.94,1378.7,100.5,100.05200423397302,workday
14.05.2010,29.8597,1185.61,8.0,0.25,1378.69,1352.01,100.5,100.05200423397302,workday
15.05.2010,30.0575,1197.09,8.0,0.25,,,100.5,100.05200423397302,day off
16.05.2010,,,8.0,0.25,,,100.5,100.05200423397302,day off
17.05.2010,,,8.0,0.25,1351.92,1357.26,100.5,100.05200423397302,workday
18.05.2010,30.6986,1214.23,8.0,0.25,1357.51,1362.32,100.5,100.05200423397302,workday
19.05.2010,30.3946,1187.31,8.0,0.25,1362.25,1320.9,100.5,100.05200423397302,workday
20.05.2010,30.6953,1193.63,8.0,0.25,1320.9,1263.99,100.5,100.05200423397302,workday
21.05.2010,30.7523,1173.84,8.0,0.25,1264.06,1264.91,100.5,100.05200423397302,workday
22.05.2010,31.0576,1181.75,8.0,0.25,,,100.5,100.05200423397302,day off
23.05.2010,,,8.0,0.25,,,100.5,100.05200423397302,day off
24.05.2010,,,8.0,0.25,1264.83,1269.37,100.5,100.05200423397302,workday
25.05.2010,30.8754,1175.07,8.0,0.25,1269.1,1197.39,100.5,100.05200423397302,workday
26.05.2010,31.4293,1201.96,8.0,0.25,1198.18,1265.18,100.5,100.05200423397302,workday
27.05.2010,31.3538,1222.26,8.0,0.25,1265.18,1305.99,100.5,100.05200423397302,workday
28.05.2010,30.8786,1202.0,8.0,0.25,1306.47,1309.09,100.5,100.05200423397302,workday
